Image_id,DeepSMILES
CDK_Depict_39_104_1_img,C=C/CBr)=C\N=C/N)Cl)))NCCNCC)=O
CDK_Depict_39_107_0_img,CCC=NN=CC5Br)OC
CDK_Depict_39_107_1_img,CCC=NN=CC5Br)OC
CDK_Depict_39_112_0_img,O=CCCO)CCCC5))))))NC=CC=CCC=NC=CN5)))))=C6
CDK_Depict_39_112_1_img,O=CCCO)CCCC5))))))NC=CC=CCC=NC=CN5)))))=C6
CDK_Depict_39_113_0_img,CCSC=S)SCC)CC3C)CC)=O
CDK_Depict_39_113_1_img,CCSC=S)SCC)CC3C)CC)=O
CDK_Depict_39_114_0_img,NCCNCCO))=CO5
CDK_Depict_39_114_1_img,NCCNCCO))=CO5
CDK_Depict_39_115_0_img,CCCCl))CBr))OCCOC4
CDK_Depict_39_115_1_img,CCCCl))CBr))OCCOC4
CDK_Depict_39_116_0_img,N#CCC=NC=CC=N6))))))CCOC5
CDK_Depict_39_116_1_img,N#CCC=NC=CC=N6))))))CCOC5
CDK_Depict_39_120_0_img,CCC)C)NO)CC)COC=CC=CO5)))))))C=O)NC=CC=CC=C6
CDK_Depict_39_120_1_img,CCC)C)NO)CC)COC=CC=CO5)))))))C=O)NC=CC=CC=C6
CDK_Depict_39_122_0_img,COCC)O)CCCCCF)C4F
CDK_Depict_39_122_1_img,COCC)O)CCCCCF)C4F
CDK_Depict_39_132_0_img,CN=CN=C3O6
CDK_Depict_39_132_1_img,CN=CN=C3O6
CDK_Depict_39_134_0_img,CC=NOCCNCC=CCC#N))=CC=C6)))))))))C5
CDK_Depict_39_134_1_img,CC=NOCCNCC=CCC#N))=CC=C6)))))))))C5
CDK_Depict_39_138_0_img,COS=O)=O)CNCC=CC=NC=NS5)))))CC6
CDK_Depict_39_138_1_img,COS=O)=O)CNCC=CC=NC=NS5)))))CC6
CDK_Depict_39_143_0_img,[N-]=[N+]=NC=CSC=CC=CC=C6)))))))CS=O)=O)C5
CDK_Depict_39_143_1_img,[N-]=[N+]=NC=CSC=CC=CC=C6)))))))CS=O)=O)C5
CDK_Depict_39_146_0_img,C=C/CCC))=C\C=C\Cl)))NC=C)OCCCCC
CDK_Depict_39_146_1_img,C=C/CCC))=C\C=C\Cl)))NC=C)OCCCCC
CDK_Depict_39_147_0_img,SN=CC=CC=NC=C7
CDK_Depict_39_147_1_img,SN=CC=CC=NC=C7
CDK_Depict_39_150_0_img,C=CC=O)OCC=C)OS=O)=O)O
CDK_Depict_39_150_1_img,C=CC=O)OCC=C)OS=O)=O)O
CDK_Depict_39_152_0_img,CCCCOC=CC/C=C/CCCCCC6))))))))=NNC6OCCCC
CDK_Depict_39_152_1_img,CCCCOC=CC/C=C/CCCCCC6))))))))=NNC6OCCCC
CDK_Depict_39_153_0_img,OCF)Br)C=CC=CC=C6F
CDK_Depict_39_153_1_img,OCF)Br)C=CC=CC=C6F
CDK_Depict_39_154_0_img,C=CPCCNO3)))=C5
CDK_Depict_39_154_1_img,C=CPCCNO3)))=C5
CDK_Depict_39_155_0_img,O=SN=CCOC=CC=CC=CC=C6C=C%10))))))))))))NO5
CDK_Depict_39_155_1_img,O=SN=CCOC=CC=CC=CC=C6C=C%10))))))))))))NO5
CDK_Depict_39_158_0_img,O=CNCl)C=CCl)CCl)NCl)Cl))N6Cl
CDK_Depict_39_158_1_img,O=CNCl)C=CCl)CCl)NCl)Cl))N6Cl
CDK_Depict_39_160_0_img,CC=NC=CCF)F)F))N=CC=CCN)=C%10
CDK_Depict_39_160_1_img,CC=NC=CCF)F)F))N=CC=CCN)=C%10
CDK_Depict_39_161_0_img,CCCNNNCC)C)))CN)C=CNC))NCC
CDK_Depict_39_161_1_img,CCCNNNCC)C)))CN)C=CNC))NCC
CDK_Depict_39_162_0_img,CCCC)CN=C=O)))CC)C)CO)O)N=C=O
CDK_Depict_39_162_1_img,CCCC)CN=C=O)))CC)C)CO)O)N=C=O
CDK_Depict_39_163_0_img,COCC)C)NC=COPCC)C3C)C)))))C=N5
CDK_Depict_39_163_1_img,COCC)C)NC=COPCC)C3C)C)))))C=N5
CDK_Depict_39_165_0_img,CO/N=C/CN[C@H]4CN
CDK_Depict_39_165_1_img,CO/N=C/CN[C@H]4CN
CDK_Depict_39_169_0_img,C=CCNC=S)NCCC=CC6)NNC5=O
CDK_Depict_39_169_1_img,C=CCNC=S)NCCC=CC6)NNC5=O
CDK_Depict_39_170_0_img,S=CC=CC=CC=C6N[N+]=CC=CC=C%146
CDK_Depict_39_170_1_img,S=CC=CC=CC=C6N[N+]=CC=CC=C%146
CDK_Depict_39_171_0_img,[2H]C[2H])[2H])C=O)N[C@@H]CS))CN)=O
CDK_Depict_39_171_1_img,[2H]C[2H])[2H])C=O)N[C@@H]CS))CN)=O
CDK_Depict_39_172_0_img,C=CC=O)/C=C/SS))CC)=O
CDK_Depict_39_172_1_img,C=CC=O)/C=C/SS))CC)=O
CDK_Depict_39_174_0_img,CN[C]=NC=NC6=S
CDK_Depict_39_174_1_img,CN[C]=NC=NC6=S
CDK_Depict_39_176_0_img,CC=O)CCC)=O))CC)=COCCCCCO5
CDK_Depict_39_176_1_img,CC=O)CCC)=O))CC)=COCCCCCO5
CDK_Depict_39_177_0_img,O=CC=CC=CC=CC=C6))))))SN5NCC=CC=COCF)F)))C=C6
CDK_Depict_39_177_1_img,O=CC=CC=CC=CC=C6))))))SN5NCC=CC=COCF)F)))C=C6
CDK_Depict_39_181_0_img,O=CF)CF)F)C=O)CCF)F)F
CDK_Depict_39_181_1_img,O=CF)CF)F)C=O)CCF)F)F
CDK_Depict_39_185_0_img,CCO)C=O)O))C=O)SN)=O)=O
CDK_Depict_39_185_1_img,CCO)C=O)O))C=O)SN)=O)=O
CDK_Depict_39_189_0_img,O=COP=O)O)O)))CF)Cl)Cl
CDK_Depict_39_189_1_img,O=COP=O)O)O)))CF)Cl)Cl
CDK_Depict_39_191_0_img,C=CC=CN=NN=N6))))SC6
CDK_Depict_39_191_1_img,C=CC=CN=NN=N6))))SC6
CDK_Depict_39_192_0_img,CNC=O)C=NO))C=CSC=N)N5O
CDK_Depict_39_192_1_img,CNC=O)C=NO))C=CSC=N)N5O
CDK_Depict_39_194_0_img,CNCCCl)))CCCl))P=O
CDK_Depict_39_194_1_img,CNCCCl)))CCCl))P=O
CDK_Depict_39_199_0_img,CCOCF)F)/CF)=C\F)CF)F)NCF)F)F
CDK_Depict_39_199_1_img,CCOCF)F)/CF)=C\F)CF)F)NCF)F)F
CDK_Depict_39_200_0_img,CCNCC))C=CC=S)SCC)C)C6
CDK_Depict_39_200_1_img,CCNCC))C=CC=S)SCC)C)C6
CDK_Depict_40_1_0_img,CCS)C=CCC)C)NN=N7
CDK_Depict_40_1_1_img,CCS)C=CCC)C)NN=N7
CDK_Depict_40_2_0_img,SCOCCCl)Cl)CCl)Cl
CDK_Depict_40_2_1_img,SCOCCCl)Cl)CCl)Cl
CDK_Depict_40_3_0_img,CC=O)OCNCCCCO)C=CN=CC=C6))))))))))N=O
CDK_Depict_40_3_1_img,CC=O)OCNCCCCO)C=CN=CC=C6))))))))))N=O
CDK_Depict_40_5_0_img,C=CCNCCNCCO6))))))NC=CC=C5))))))=NN=C6
CDK_Depict_40_5_1_img,C=CCNCCNCCO6))))))NC=CC=C5))))))=NN=C6
CDK_Depict_40_6_0_img,N#CC=NOS=O)=O)CF)F)F)))))CCF)F)F))CCCCC6
CDK_Depict_40_6_1_img,N#CC=NOS=O)=O)CF)F)F)))))CCF)F)F))CCCCC6
CDK_Depict_40_7_0_img,C=C/C=C\C=C\F)CC)))))NC)SC=NC=NCNCC)))=C6
CDK_Depict_40_7_1_img,C=C/C=C\C=C\F)CC)))))NC)SC=NC=NCNCC)))=C6
CDK_Depict_40_8_0_img,N[C@@H]CS))C=O)OSC[C@H]N)C=O)SS
CDK_Depict_40_8_1_img,N[C@@H]CS))C=O)OSC[C@H]N)C=O)SS
CDK_Depict_40_9_0_img,CCC=C=CCC)PC63C
CDK_Depict_40_9_1_img,CCC=C=CCC)PC63C
CDK_Depict_40_10_0_img,CP=O)[O-])C[C@@H]O)CN=[N+]=[N-]
CDK_Depict_40_10_1_img,CP=O)[O-])C[C@@H]O)CN=[N+]=[N-]
CDK_Depict_40_11_0_img,CCCC/CSOCC))))=C\C#N))CN)=O
CDK_Depict_40_11_1_img,CCCC/CSOCC))))=C\C#N))CN)=O
CDK_Depict_40_13_0_img,O=CCCOCOC5=CC=N%10
CDK_Depict_40_13_1_img,O=CCCOCOC5=CC=N%10
CDK_Depict_40_14_0_img,CC=NC=N)C=CC=CC=N6))))))))C=CF)C=CCF)=C6
CDK_Depict_40_14_1_img,CC=NC=N)C=CC=CC=N6))))))))C=CF)C=CCF)=C6
CDK_Depict_40_16_0_img,C=CCC=CC4C=C))O5
CDK_Depict_40_16_1_img,C=CCC=CC4C=C))O5
CDK_Depict_40_17_0_img,F/C=C\CF)F)CF)F)F))))N=NC=CC=CC=C6
CDK_Depict_40_17_1_img,F/C=C\CF)F)CF)F)F))))N=NC=CC=CC=C6
CDK_Depict_40_18_0_img,O=CCBr))CCCCSO)O)C5
CDK_Depict_40_18_1_img,O=CCBr))CCCCSO)O)C5
CDK_Depict_40_23_0_img,OC=CNC=NN=CC6=N9
CDK_Depict_40_23_1_img,OC=CNC=NN=CC6=N9
CDK_Depict_40_26_0_img,CCC/COC))=C/C#N))NCC)C)C
CDK_Depict_40_26_1_img,CCC/COC))=C/C#N))NCC)C)C
CDK_Depict_40_28_0_img,CSC=CBr)NN=C5
CDK_Depict_40_28_1_img,CSC=CBr)NN=C5
CDK_Depict_40_30_0_img,CN/C=C\NC))[N+]=O)[O-])))CCCCO5
CDK_Depict_40_30_1_img,CN/C=C\NC))[N+]=O)[O-])))CCCCO5
CDK_Depict_40_31_0_img,CCNC=O)C=O)NO)NCC
CDK_Depict_40_31_1_img,CCNC=O)C=O)NO)NCC
CDK_Depict_40_33_0_img,OOOSCC=NNN=C5
CDK_Depict_40_33_1_img,OOOSCC=NNN=C5
CDK_Depict_40_40_0_img,CPCCCCC=O)O)))))CC=O)O)))PC
CDK_Depict_40_40_1_img,CPCCCCC=O)O)))))CC=O)O)))PC
CDK_Depict_40_42_0_img,CC[C@]O)C=O)CSCCC)=C7C
CDK_Depict_40_42_1_img,CC[C@]O)C=O)CSCCC)=C7C
CDK_Depict_40_43_0_img,CP=O)O)C[18F])Br)P=O)O)O
CDK_Depict_40_43_1_img,CP=O)O)C[18F])Br)P=O)O)O
CDK_Depict_40_44_0_img,CCC)O[P+]O)[S-])CC)C)C
CDK_Depict_40_44_1_img,CCC)O[P+]O)[S-])CC)C)C
CDK_Depict_40_47_0_img,CCC)C)CC=NC=NNN=C5N=C9
CDK_Depict_40_47_1_img,CCC)C)CC=NC=NNN=C5N=C9
CDK_Depict_40_49_0_img,[2H]C[2H])[2H])C[2H])C=CN=CBr)N=C6))))))C[2H])[2H])[2H]
CDK_Depict_40_49_1_img,[2H]C[2H])[2H])C[2H])C=CN=CBr)N=C6))))))C[2H])[2H])[2H]
CDK_Depict_40_50_0_img,CC=NCBr)=NC=C6C=O)Cl
CDK_Depict_40_50_1_img,CC=NCBr)=NC=C6C=O)Cl
CDK_Depict_40_52_0_img,CC=NCCN)=S))=NN5O
CDK_Depict_40_52_1_img,CC=NCCN)=S))=NN5O
CDK_Depict_40_53_0_img,[2H]C[2H])[2H])C[2H])C)CC)F)C[2H])C)C[2H])[2H])[2H]
CDK_Depict_40_53_1_img,[2H]C[2H])[2H])C[2H])C)CC)F)C[2H])C)C[2H])[2H])[2H]
CDK_Depict_40_54_0_img,CCSC=NC=CC)C))CS5=O
CDK_Depict_40_54_1_img,CCSC=NC=CC)C))CS5=O
CDK_Depict_40_56_0_img,C=SC=CCC)=CCCNCCNC=N)N))CC6)))))))=C6))))))NC)SC
CDK_Depict_40_56_1_img,C=SC=CCC)=CCCNCCNC=N)N))CC6)))))))=C6))))))NC)SC
CDK_Depict_40_57_0_img,CCOC=O)CN)CCNOC6
CDK_Depict_40_57_1_img,CCOC=O)CN)CCNOC6
CDK_Depict_40_58_0_img,O=CCCl)CC4C=CCl)Cl
CDK_Depict_40_58_1_img,O=CCCl)CC4C=CCl)Cl
CDK_Depict_40_59_0_img,COPCCOC3C)C6
CDK_Depict_40_59_1_img,COPCCOC3C)C6
CDK_Depict_40_65_0_img,C=CCCNCC))CC)))))C=O)Br
CDK_Depict_40_65_1_img,C=CCCNCC))CC)))))C=O)Br
CDK_Depict_40_67_0_img,C/C=C\C=C/C)S=O)=O)Cl))))C=O)O
CDK_Depict_40_67_1_img,C/C=C\C=C/C)S=O)=O)Cl))))C=O)O
CDK_Depict_40_68_0_img,[C-]#[N+]CCCCSCCCC=O)OCC)COC))))))))))CC6[N+]#[C-]
CDK_Depict_40_68_1_img,[C-]#[N+]CCCCSCCCC=O)OCC)COC))))))))))CC6[N+]#[C-]
CDK_Depict_40_69_0_img,C=CCC3C=CC=NCC)N6
CDK_Depict_40_69_1_img,C=CCC3C=CC=NCC)N6
CDK_Depict_40_70_0_img,O=PCO))CO))CO)CF)F)F))CF)F)F
CDK_Depict_40_70_1_img,O=PCO))CO))CO)CF)F)F))CF)F)F
CDK_Depict_40_71_0_img,C=CC=CC=CS=O)[O-]))/C6=N/SC
CDK_Depict_40_71_1_img,C=CC=CC=CS=O)[O-]))/C6=N/SC
CDK_Depict_40_74_0_img,C=CN=CN=CCN)C/CF)=C/Br)N=C))))))))CF)F)F
CDK_Depict_40_74_1_img,C=CN=CN=CCN)C/CF)=C/Br)N=C))))))))CF)F)F
CDK_Depict_40_75_0_img,O=CCNC=CC=CN6N=N%10
CDK_Depict_40_75_1_img,O=CCNC=CC=CN6N=N%10
CDK_Depict_40_76_0_img,[2H]C[2H])[2H])S[O]
CDK_Depict_40_76_1_img,[2H]C[2H])[2H])S[O]
CDK_Depict_40_79_0_img,CC#CCCCP=O)CC))CC)))))C=O)O
CDK_Depict_40_79_1_img,CC#CCCCP=O)CC))CC)))))C=O)O
CDK_Depict_40_81_0_img,O=CCCCCNC4C=O)CF)F)F))))))C4
CDK_Depict_40_81_1_img,O=CCCCCNC4C=O)CF)F)F))))))C4
CDK_Depict_40_84_0_img,C=CSCC=C)C))=CCl)N=CC)C
CDK_Depict_40_84_1_img,C=CSCC=C)C))=CCl)N=CC)C
CDK_Depict_40_85_0_img,CCCCOC=CCNCl)C=NC=CC=N6)))))))=CBr)C=C6
CDK_Depict_40_85_1_img,CCCCOC=CCNCl)C=NC=CC=N6)))))))=CBr)C=C6
CDK_Depict_40_86_0_img,C#C[N+]CCC/C=C/[N+]CC/C=C/[N+]C)CCCC5)))))))))CCCC5))))))))))CCCC5
CDK_Depict_40_86_1_img,C#C[N+]CCC/C=C/[N+]CC/C=C/[N+]C)CCCC5)))))))))CCCC5))))))))))CCCC5
CDK_Depict_40_87_0_img,C/C=C/C=CN=C5N=CN))))))))NC)C
CDK_Depict_40_87_1_img,C/C=C/C=CN=C5N=CN))))))))NC)C
CDK_Depict_40_90_0_img,CC=O)NCCS)SS3
CDK_Depict_40_90_1_img,CC=O)NCCS)SS3
CDK_Depict_40_92_0_img,CC=CC=CN/N=N/C=NCCCCN7))))))))))C=C6
CDK_Depict_40_92_1_img,CC=CC=CN/N=N/C=NCCCCN7))))))))))C=C6
CDK_Depict_40_94_0_img,ClC=CC=CNNC=CNCC=CC=NC=C6)))))))C=C6)))))))C=C6
CDK_Depict_40_94_1_img,ClC=CC=CNNC=CNCC=CC=NC=C6)))))))C=C6)))))))C=C6
CDK_Depict_40_97_0_img,CO[P+][O-])NC=CC=CC=C6)))))))NCCCl)))CCCl
CDK_Depict_40_97_1_img,CO[P+][O-])NC=CC=CC=C6)))))))NCCCl)))CCCl
CDK_Depict_40_100_0_img,C=CCCF)F)F))OC3CC)C
CDK_Depict_40_100_1_img,C=CCCF)F)F))OC3CC)C
CDK_Depict_40_102_0_img,CCO[P+]CC)S))OCC)O4
CDK_Depict_40_102_1_img,CCO[P+]CC)S))OCC)O4
CDK_Depict_40_103_0_img,C/C=N/O/CC)=C/CCC))N/C=N\CNC)CCC
CDK_Depict_40_103_1_img,C/C=N/O/CC)=C/CCC))N/C=N\CNC)CCC
CDK_Depict_40_105_0_img,CC=O)C=CCS=O)O))=CSSC=CS=O)O))C=CCC)=O))C=C6))))))))C=C6
CDK_Depict_40_105_1_img,CC=O)C=CCS=O)O))=CSSC=CS=O)O))C=CCC)=O))C=C6))))))))C=C6
CDK_Depict_40_107_0_img,O=CC=CCS=O)=O)C=CCCO5))))))=NN6
CDK_Depict_40_107_1_img,O=CC=CCS=O)=O)C=CCCO5))))))=NN6
CDK_Depict_40_109_0_img,O=CC=CO)C=O)ONO7
CDK_Depict_40_109_1_img,O=CC=CO)C=O)ONO7
CDK_Depict_40_110_0_img,C=C/C=CN)\CN)=C/CC=CS=O)OC)))C=C6O
CDK_Depict_40_110_1_img,C=C/C=CN)\CN)=C/CC=CS=O)OC)))C=C6O
CDK_Depict_41_1_0_img,C=CCCl)Cl)NCCS
CDK_Depict_41_1_1_img,C=CCCl)Cl)NCCS
CDK_Depict_41_2_0_img,N=NC=CCl
CDK_Depict_41_2_1_img,N=NC=CCl
CDK_Depict_41_5_0_img,CC=O)CSSOC=O)O)))))CC)C
CDK_Depict_41_5_1_img,CC=O)CSSOC=O)O)))))CC)C
CDK_Depict_41_7_0_img,N=CC=N)NO)CN)=CC6NCCCCC6
CDK_Depict_41_7_1_img,N=CC=N)NO)CN)=CC6NCCCCC6
CDK_Depict_41_9_0_img,COC=CN=CNC=O)CSC=CC=CC=N6))))))))))[N+]OC))=C6
CDK_Depict_41_9_1_img,COC=CN=CNC=O)CSC=CC=CC=N6))))))))))[N+]OC))=C6
CDK_Depict_41_13_0_img,C=CC=CN=CC=CC=CC6=COC3=C%13C=C%17
CDK_Depict_41_13_1_img,C=CC=CN=CC=CC=CC6=COC3=C%13C=C%17
CDK_Depict_41_14_0_img,O=CN=SCl)C=CC=CC=C96
CDK_Depict_41_14_1_img,O=CN=SCl)C=CC=CC=C96
CDK_Depict_41_15_0_img,C#CC=CCS))CNN)C=O)NN))))=CC=C6
CDK_Depict_41_15_1_img,C#CC=CCS))CNN)C=O)NN))))=CC=C6
CDK_Depict_41_20_0_img,NC=O)CNCCCN6O)))CS)CCCC6S
CDK_Depict_41_20_1_img,NC=O)CNCCCN6O)))CS)CCCC6S
CDK_Depict_41_25_0_img,N[C@H]C=O)O))C=C=S))CCC=O)O
CDK_Depict_41_25_1_img,N[C@H]C=O)O))C=C=S))CCC=O)O
CDK_Depict_41_32_0_img,O=NNCC=CC=CC=C6)))))))S=O)=O)CF)F)F
CDK_Depict_41_32_1_img,O=NNCC=CC=CC=C6)))))))S=O)=O)CF)F)F
CDK_Depict_41_33_0_img,CC=O)NCCNCCSC=CC)CCCl))=NC=C6)))))))))CC6C
CDK_Depict_41_33_1_img,CC=O)NCCNCCSC=CC)CCCl))=NC=C6)))))))))CC6C
CDK_Depict_41_34_0_img,CNC)CC#CC=CCCCC6))))))))NC)C))NC)C
CDK_Depict_41_34_1_img,CNC)CC#CC=CCCCC6))))))))NC)C))NC)C
CDK_Depict_41_35_0_img,OC=CC=COPO7
CDK_Depict_41_35_1_img,OC=CC=COPO7
CDK_Depict_41_36_0_img,O=CO)SO)=S
CDK_Depict_41_36_1_img,O=CO)SO)=S
CDK_Depict_41_38_0_img,CNC)CC=CC=CC=CCCN=CC=S))C6)))))))C=C6
CDK_Depict_41_38_1_img,CNC)CC=CC=CC=CCCN=CC=S))C6)))))))C=C6
CDK_Depict_41_39_0_img,C=CC=CCCCCC=CC=CO5)))CN7))))))))C=C6
CDK_Depict_41_39_1_img,C=CC=CCCCCC=CC=CO5)))CN7))))))))C=C6
CDK_Depict_41_41_0_img,CCCC)OCO)=CF)O5
CDK_Depict_41_41_1_img,CCCC)OCO)=CF)O5
CDK_Depict_41_43_0_img,CCC)=CNC=NC=COC=CC=CC=C6)))))))C=N6))))))S=O)=O)OC=CC=CC=C6
CDK_Depict_41_43_1_img,CCC)=CNC=NC=COC=CC=CC=C6)))))))C=N6))))))S=O)=O)OC=CC=CC=C6
CDK_Depict_41_45_0_img,C=CCSC=CCOCC=CC=CCl)C=C6)))))))))N6CCCNC
CDK_Depict_41_45_1_img,C=CCSC=CCOCC=CC=CCl)C=C6)))))))))N6CCCNC
CDK_Depict_41_46_0_img,CC=SN)=O)C=NC=CC=CC=N6))))SN6
CDK_Depict_41_46_1_img,CC=SN)=O)C=NC=CC=CC=N6))))SN6
CDK_Depict_41_47_0_img,C=CBr)CNN)CC=C)Br
CDK_Depict_41_47_1_img,C=CBr)CNN)CC=C)Br
CDK_Depict_41_50_0_img,CCCO))COOOC=CC=CC=C6CO)))))))))))CO)CO
CDK_Depict_41_50_1_img,CCCO))COOOC=CC=CC=C6CO)))))))))))CO)CO
CDK_Depict_41_52_0_img,CCCNCCCC5))))))CC=O))OCN)=O
CDK_Depict_41_52_1_img,CCCNCCCC5))))))CC=O))OCN)=O
CDK_Depict_41_56_0_img,CCSN/CC=CC)C)))=C\NC=CCl)C=CC)C=C6)))))))NC)C=O
CDK_Depict_41_56_1_img,CCSN/CC=CC)C)))=C\NC=CCl)C=CC)C=C6)))))))NC)C=O
CDK_Depict_41_57_0_img,O=S=O)Br)C=CC=CS=O)=O)Br))C=CC=CC=C%106
CDK_Depict_41_57_1_img,O=S=O)Br)C=CC=CS=O)=O)Br))C=CC=CC=C%106
CDK_Depict_41_59_0_img,O=COCF)F)F)))P=O)O)OC=CC=CO5
CDK_Depict_41_59_1_img,O=COCF)F)F)))P=O)O)OC=CC=CO5
CDK_Depict_41_60_0_img,C=CC)CF)CCCNCC6
CDK_Depict_41_60_1_img,C=CC)CF)CCCNCC6
CDK_Depict_41_62_0_img,CCC)CF)F)CS=O)=O)P
CDK_Depict_41_62_1_img,CCC)CF)F)CS=O)=O)P
CDK_Depict_41_63_0_img,CCC)C)CC=CNN)O5
CDK_Depict_41_63_1_img,CCC)C)CC=CNN)O5
CDK_Depict_41_64_0_img,C=CCNCC=C6C=CS5))C=N%10
CDK_Depict_41_64_1_img,C=CCNCC=C6C=CS5))C=N%10
CDK_Depict_41_65_0_img,CCC=O)OC=C[P+]O)O)CC=CC=CC=C6))))))))CCO5
CDK_Depict_41_65_1_img,CCC=O)OC=C[P+]O)O)CC=CC=CC=C6))))))))CCO5
CDK_Depict_41_67_0_img,CCOC=O)C=CNSC)=NC6=O
CDK_Depict_41_67_1_img,CCOC=O)C=CNSC)=NC6=O
CDK_Depict_41_68_0_img,C=COC=O)COOC
CDK_Depict_41_68_1_img,C=COC=O)COOC
CDK_Depict_41_69_0_img,CPC)Br)C#CC=CC=CC=C6))))))))C=CC=CC=C6
CDK_Depict_41_69_1_img,CPC)Br)C#CC=CC=CC=C6))))))))C=CC=CC=C6
CDK_Depict_41_70_0_img,COC=O)C=C[O-])C=C[O-])OC
CDK_Depict_41_70_1_img,COC=O)C=C[O-])C=C[O-])OC
CDK_Depict_41_71_0_img,CCC)OCCF)F)F))))C=O)S
CDK_Depict_41_71_1_img,CCC)OCCF)F)F))))C=O)S
CDK_Depict_41_73_0_img,CC=CCN/N=C/C#N))CN)=O)))))=NN5
CDK_Depict_41_73_1_img,CC=CCN/N=C/C#N))CN)=O)))))=NN5
CDK_Depict_41_76_0_img,CC=NCCO))[N+]=O)[O-]))N=C5Br
CDK_Depict_41_76_1_img,CC=NCCO))[N+]=O)[O-]))N=C5Br
CDK_Depict_41_77_0_img,C=CCCO)CCCO)PCO)CCN
CDK_Depict_41_77_1_img,C=CCCO)CCCO)PCO)CCN
CDK_Depict_41_78_0_img,CNP=S)NC=O)CCl)Br)Br))))OC=CC=CC=C6
CDK_Depict_41_78_1_img,CNP=S)NC=O)CCl)Br)Br))))OC=CC=CC=C6
CDK_Depict_41_79_0_img,COP=S)NC=O)C=CC=CC=C6C=O)O))))))))))NCC)C
CDK_Depict_41_79_1_img,COP=S)NC=O)C=CC=CC=C6C=O)O))))))))))NCC)C
CDK_Depict_41_85_0_img,COCC=O)C=CCCBr)N=C6
CDK_Depict_41_85_1_img,COCC=O)C=CCCBr)N=C6
CDK_Depict_41_90_0_img,C#CCN=C=S)))CC)C
CDK_Depict_41_90_1_img,C#CCN=C=S)))CC)C
CDK_Depict_41_92_0_img,C[N+]CN)=O))C=CCCN)=O))=N5
CDK_Depict_41_92_1_img,C[N+]CN)=O))C=CCCN)=O))=N5
CDK_Depict_41_96_0_img,N#CNSN=[N+]=[N-]
CDK_Depict_41_96_1_img,N#CNSN=[N+]=[N-]
CDK_Depict_41_98_0_img,NPCCCCCNCC=O)NCCCCCCC6))))))))))C7=O))))))))S=O)CC=CC=CC=C6
CDK_Depict_41_98_1_img,NPCCCCCNCC=O)NCCCCCCC6))))))))))C7=O))))))))S=O)CC=CC=CC=C6
CDK_Depict_41_100_0_img,O=CN=CN=NN6CCCl
CDK_Depict_41_100_1_img,O=CN=CN=NN6CCCl
CDK_Depict_42_1_0_img,O=PO)O)CBr)CBr)C=CC=CC=C6
CDK_Depict_42_1_1_img,O=PO)O)CBr)CBr)C=CC=CC=C6
CDK_Depict_42_2_0_img,CC=CF)OC=C5CC)C
CDK_Depict_42_2_1_img,CC=CF)OC=C5CC)C
CDK_Depict_42_8_0_img,[2H]C[2H])=CC=O)O))C[2H])[2H])C[2H])[2H])C[2H])[2H]
CDK_Depict_42_8_1_img,[2H]C[2H])=CC=O)O))C[2H])[2H])C[2H])[2H])C[2H])[2H]
CDK_Depict_42_12_0_img,O=CO)C=CC=O)OOC=O)C=CC=O)O%10
CDK_Depict_42_12_1_img,O=CO)C=CC=O)OOC=O)C=CC=O)O%10
CDK_Depict_42_13_0_img,C/C=C\C=N/C=O)NO))))CC)C)C
CDK_Depict_42_13_1_img,C/C=C\C=N/C=O)NO))))CC)C)C
CDK_Depict_42_14_0_img,CC=C/N=C\NC=O)))NCCNCC)C=NC=CC=N6)))))))CC6))))))))NC)CCC6
CDK_Depict_42_14_1_img,CC=C/N=C\NC=O)))NCCNCC)C=NC=CC=N6)))))))CC6))))))))NC)CCC6
CDK_Depict_42_17_0_img,N#CSC=CN)ON=C5
CDK_Depict_42_17_1_img,N#CSC=CN)ON=C5
CDK_Depict_42_18_0_img,CCC)C)CBr)C=CCBr)CC)C)C))S5=O)=O
CDK_Depict_42_18_1_img,CCC)C)CBr)C=CCBr)CC)C)C))S5=O)=O
CDK_Depict_42_19_0_img,NCCBr)C=CC=CN=C7
CDK_Depict_42_19_1_img,NCCBr)C=CC=CN=C7
CDK_Depict_42_20_0_img,CC=O)CN)N)CS)S)C=O)O
CDK_Depict_42_20_1_img,CC=O)CN)N)CS)S)C=O)O
CDK_Depict_42_21_0_img,N#CC=CS)CC#N))=CC#N))O5
CDK_Depict_42_21_1_img,N#CC=CS)CC#N))=CC#N))O5
CDK_Depict_42_22_0_img,NC=CC=CNCCO)CO)))))N5CC=CC=CC=C6
CDK_Depict_42_22_1_img,NC=CC=CNCCO)CO)))))N5CC=CC=CC=C6
CDK_Depict_42_23_0_img,CS=O)=NC=O)NC=NN=C5C9
CDK_Depict_42_23_1_img,CS=O)=NC=O)NC=NN=C5C9
CDK_Depict_42_30_0_img,Cl[C@@H][C@H]CCCO[C@@H]76
CDK_Depict_42_30_1_img,Cl[C@@H][C@H]CCCO[C@@H]76
CDK_Depict_42_31_0_img,CC/CC=NCCN)=O)))))=N/NCN)=O
CDK_Depict_42_31_1_img,CC/CC=NCCN)=O)))))=N/NCN)=O
CDK_Depict_42_32_0_img,CCCN)=CC4C)[C@H]C)OC[C@H]N)C=O)O
