Image_id,DeepSMILES
CDK_Depict_4_96,CCCCNC)C))N=CC=CC=CC6=N9
CDK_Depict_36_167,CCNCCS))))NCCS
CDK_Depict_5_15,CN=CNC))P=O)O)SC
CDK_Depict_38_259,CCC)C)PC=O)/C=C/CCCCCCC6
CDK_Depict_30_208,ON=CSC=CS5
CDK_Depict_2_10,C/C=C\C)C/C=N\Cl))OC
CDK_Depict_36_186,COCC/C=C/C=O)CF)F)F))))N=SC)C)=O
CDK_Depict_15_44,CC=CC)CON=C6
CDK_Depict_29_144,CNC#CSOOC#CBr))))))))C#CSOOC#CBr
CDK_Depict_35_18,ClSCl)Cl)Cl)Cl)Cl
CDK_Depict_4_12,C=CCNCBr)=CCBr)=C5Br
CDK_Depict_8_25,CS=NCN)=NCN)=N6
CDK_Depict_19_34,CCC)[C@@H]CC[C@@H]C)CC6=O
CDK_Depict_21_47,FC=NCCl)=CBr)S5
CDK_Depict_40_97,CO[P+][O-])NC=CC=CC=C6)))))))NCCCl)))CCCl
CDK_Depict_19_62,N/N=N/N=N/N
CDK_Depict_17_76,COC=O)C[C@@]C)CC[C@H]OCC)=O)))[C@]6C)C=O)O7
CDK_Depict_14_5,C=SC)CC=O))S=C)C
CDK_Depict_27_104,C[C@@]C=O)OC=O)[C@]5C)[C@H]CC[C@@H]9O5
CDK_Depict_6_24,[2H]C[2H])[2H])OCOC))N=NCC)C)O5
CDK_Depict_19_96,CCCCC#CCC)CC)C)C3C)F
CDK_Depict_35_37,FN=CNF
CDK_Depict_29_208,FCF)F)NCF)F)F))CF)F)Br
CDK_Depict_34_50,CP=O)O)CC=O)NCC=CC=CC=C6)))))))C=O)CP=O)O)CF)F)F
CDK_Depict_45_71,CCCBr)CC))NS=O)=O)O
CDK_Depict_12_52,C#C/C=C/C[C@@H]O/C=C/Br)CC)))[C@@H]C=CC[C@H]8O6
CDK_Depict_2_64,C[C@@H]OCO)[C@H]O)[C@H]O)[C@H]6O
CDK_Depict_28_185,CCC)PCl)=CCl)Cl))NC)C
CDK_Depict_15_9,C[C@]CCC=O)C=C6[C@H]O)CC9
CDK_Depict_35_58,O=SOS))OS
CDK_Depict_20_100,CC[C@H]O[C@@H]NC=O)NC=O)CF)Br)C6OC))))))))C[C@@H]5O
CDK_Depict_8_65,CS=O)=O)CCl)Cl)S=O)Cl
CDK_Depict_10_32,NC=NCCl)Cl)SS5
CDK_Depict_3_91,ClCCCCNON3CCCCCl)CC6)))))))))CC6
CDK_Depict_18_99,CCC)C)NS=O)C=CSC=C5
CDK_Depict_22_32,CCC=O)O[C@H]CC[C@H][C@@H]CCC=CC=CCO)=C6))))[C@H]6CC[C@]%13%10C
CDK_Depict_16_21,NCN)=NCCCC[C@H]N)C=O)O
CDK_Depict_21_99,CNC=CC=CC=C6[C@H]CS=O)C[C@]%12C)C6
CDK_Depict_39_161,CCCNNNCC)C)))CN)C=CNC))NCC
CDK_Depict_27_62,CSC=S)NC)/N=C/CC)C)C=C=CC)C
CDK_Depict_35_45,NC=S)NCP=O
CDK_Depict_9_89,CCOC=O)[C@H]C[C@@H]CC=CC=CC=C6N9N%12
CDK_Depict_21_30,C=COCC=NN=CC=CC=CO5)))))S5)))))=C5
CDK_Depict_3_38,O=CCO)PP)PP)P))))PPP))PP)P
CDK_Depict_38_122,CCNCCCN=CP)OCC)C)C)))))CC6))))))CF)F)F
CDK_Depict_36_34,CCC)C#CCl)))/C=C/Cl
CDK_Depict_12_25,CCC)C=O)C=CBr)C5=O
CDK_Depict_41_33,CC=O)NCCNCCSC=CC)CCCl))=NC=C6)))))))))CC6C
CDK_Depict_27_197,COC=O)[C@@H]CNCCCC[C@]6C=O)OC)))[C@H]9C=CC=CC=C6
CDK_Depict_42_91,CCC)[N+]=NOCNP=O)Cl)Cl)))=C5
CDK_Depict_1_41,CCC)C#N))N=SCl)C=CC=CCl)C=C6
CDK_Depict_28_141,CC[C@@H]C)NC[C@@H]O)C=CC=CC=C6))CCCC6
CDK_Depict_3_47,N#CSC=CNC=C5
CDK_Depict_15_1,CCSC=S)CC)C)Br
CDK_Depict_15_67,CPSF)F)F))SF)F)F
CDK_Depict_34_62,CCSC)C)CC=O)O))CCC4
CDK_Depict_37_61,FNF)CCCNF)F)))COCCOCCO5)))))O5
CDK_Depict_7_37,O=COC=O)OC=CC=CO9)O5
CDK_Depict_47_104,NC[N+]=O)[O-]))COC=S)N5C=NC=CC=N6
CDK_Depict_36_18,CCOCF)F)C=CSC=C5COCCF)F)CF)F)F
CDK_Depict_16_6,COP=O)O)NC=CN=C5
CDK_Depict_47_158,ONP)CCF)CF)F)CF)F)F))))CF)F)F
CDK_Depict_35_12,CCOOCOCC=NC=CS5)))))))OCCCC3)))))C=O)O
CDK_Depict_5_30,O=S=O)Cl)C=NN=NC=C6
CDK_Depict_8_100,CCOC=O)[C@H]C=CCCCCC6=C[C@H]%10C=O)OC
CDK_Depict_31_42,O=CN=CP=CO6
CDK_Depict_47_157,O=CC=CN=O))CC=C5O
CDK_Depict_5_25,O=C=N[C@H]CC#CC[C@@H]6N=C=O
CDK_Depict_4_97,O=CF)CF)=CF)F
CDK_Depict_11_24,CCS)=CS)CS)=CC)S
CDK_Depict_5_27,C[C@]CC[C@H][C@@H]CC=CC[C@@H]O)CC[C@@]6%10C)))))))))[C@@H]6CC[C@@H]9O
CDK_Depict_38_90,COCCC)C)CNCl
CDK_Depict_12_50,CCC)=CCSC[C@H]N)C=O)O
CDK_Depict_41_69,CPC)Br)C#CC=CC=CC=C6))))))))C=CC=CC=C6
CDK_Depict_15_76,C[C@H]C=O)CCC=CC[C@H][C@H]C3C)C))[C@@]6%10C
CDK_Depict_30_160,O=PF)Cl)Br
CDK_Depict_38_198,CS=O)O)=NPC=CC=CC=C6))))))=C=CC=[C+]5
CDK_Depict_33_111,OCCSC/C=C/C=CCCC=C6))))))))SCCO
CDK_Depict_39_89,CC/C=C/CC[C@]CS3CN=CC=CNCC)=O)))NC)CC))))))))CCO6
CDK_Depict_17_16,CC=N[C@H]C)[C@@H]C=CC=CC=C6))))))O[C@@]6O)C=CC=CC=C6
CDK_Depict_1_24,CO/CC#N))=C/C=CC=CC=C6
CDK_Depict_15_19,O[C@H]CC=CC=CC=C6[C@@H]9O
CDK_Depict_13_47,O=NON=O
CDK_Depict_8_44,CCC)OC[C@H][C@@H]NNC=O)[C@H]5CCCO)))))))))O5
CDK_Depict_47_167,CCCCCCSCC=CCC#N))=NC=C6))))))))C6
CDK_Depict_6_77,ClPC=CC=CO5)))))C=CC=CO5
CDK_Depict_21_66,CCC)NO)C=O)OC=CC=CS5
CDK_Depict_37_67,O=S=S)SCCCS6
CDK_Depict_20_85,C=NNC=NN=CS5)))))C=N5
CDK_Depict_19_58,CNNC)PC)N
CDK_Depict_21_29,CC=O)N[C@@H]OC[C@@H]O)[C@H]O)[C@H]6O
CDK_Depict_22_56,CCC)CC[C@H]CCO)))[C@]5C)O
CDK_Depict_6_33,N[C@H]C=CC=CC=C6CC=CC=CC=C6[C@H]%15O
CDK_Depict_27_162,C[C@@]CC=CCO)=CO)C=C6)))))))NN))C=O)O
CDK_Depict_36_123,[2H]C=CBr)SCC[2H])C[2H])[2H])[2H]))C[2H])[2H])[2H])))=C5[2H]
CDK_Depict_21_5,C[C@@H]CC[C@H][C@]CO3))[C@@H]OO))O[C@@H]O[C@@]C)CC[C@@H]%13[C@]7%11OO7
CDK_Depict_25_28,C=CNCCC=NC=CN5)))))C=NC=CN5))))))=N5
CDK_Depict_9_4,NC=O)C=NON=C5CN)=O
CDK_Depict_3_148,ON=CCBr))/C=C/Br))NO
CDK_Depict_19_8,OC=CC=CC[C@H]CCCC[C@@H]6O))))))))C=C6
CDK_Depict_40_71,C=CC=CC=CS=O)[O-]))/C6=N/SC
CDK_Depict_1_17,CCC)C#N))[C@@H]CC=COS=O)=O)CF)F)F))))C5
CDK_Depict_25_50,O=SOCCCOS=O)O5)))))))OCCCOS=O)O5
CDK_Depict_5_36,CCC)C)NP=O)Cl)CBr
CDK_Depict_7_2,CN[C@H]CC=O)O)))C=O)O
CDK_Depict_21_21,BrC=CSCC=NCBr)=CS5)))))=N5
CDK_Depict_2_72,N#CC=NF))CF)F)C#N
CDK_Depict_22_2,COCC[C@@]C)CC[C@@]OC))CC)C))[C@@H]5/C=C/CC)=O))))))))))OC
CDK_Depict_34_40,C=CCOPOCC=O)CO)))OPO)O6)))))))=CC=C))C=O)O
CDK_Depict_2_92,CC[C@H]C[C@@H]CC)=O))C4C)C
CDK_Depict_38_183,C=NC=CC=CC=C6NC)OCC=O)NCCNSC))C4
CDK_Depict_46_75,CCCCNPNP4
CDK_Depict_30_246,[O-][N+]NF))NF))NF
CDK_Depict_40_75,O=CCNC=CC=CN6N=N%10
CDK_Depict_21_77,NCCCN))CCOOC6
CDK_Depict_2_83,C=CCNNN3)))=NN=N6
CDK_Depict_47_199,CCC=CC=CN)[CH+]CN)=NC=CC)C=NC=C6C)))))))))))[CH+]C=C6
CDK_Depict_27_114,OC=CC=CC=C5)))))CCl)Cl
CDK_Depict_36_36,CCC)NC=CN=NN6
CDK_Depict_45_73,CC=CC)CCN)N)S))=CC=C6
CDK_Depict_47_124,CSC=CC=CN5NC)C
CDK_Depict_27_193,C=CCC[C@@H][C@]C)CCC[C@]6C)C=O)O))))))[C@H]6CCCC)=O
CDK_Depict_39_169,C=CCNC=S)NCCC=CC6)NNC5=O
CDK_Depict_10_97,O=S=O)Br)CBr)Br)CBr)Br
CDK_Depict_47_101,[2H]/C=C\C=O)O)))C=CC[2H])=CO)C[2H])=C6
CDK_Depict_42_13,C/C=C\C=N/C=O)NO))))CC)C)C
CDK_Depict_9_63,NNC=O)CO)NN))CF)F)F
CDK_Depict_28_61,CCS[C@H]CCC[C@H]5C9
CDK_Depict_15_42,OCPCl)CO))CO))CO
CDK_Depict_29_107,CCC)C)OOCCCCC)C)OCCCCCC6
CDK_Depict_32_86,C#CCC)C#CCOP=O)O)O)))CC)C#C
CDK_Depict_45_57,CNNN=O))C=O)O
CDK_Depict_3_135,O=CNC=O)[C@H]CC=C[C@H]5N9
CDK_Depict_38_50,CCCC=N/CC)=C\SSCCNC=O)CNN
CDK_Depict_28_105,ClCCl)NCCl)Cl))CCl)Cl
CDK_Depict_13_34,CCC)C)CNNCN)=C5Cl
CDK_Depict_39_59,C=CNC=C))C/CN)=C\C)SNCCCCC6
CDK_Depict_47_178,N#CCN=O))NNCCNCC6
CDK_Depict_38_25,NCN=CC=CCN)CC=NC=CS5))))))C=C6CO%10
CDK_Depict_41_92,C[N+]CN)=O))C=CCCN)=O))=N5
CDK_Depict_42_65,CC=CC=CN5N=NCC)C)C
CDK_Depict_4_74,O=CNNC=CN=N5))))))NNC=CN=N5
CDK_Depict_2_18,CC=COC=O)Cl)))CCO5
CDK_Depict_41_47,C=CBr)CNN)CC=C)Br
CDK_Depict_18_96,OCCC[C@H]CCC[C@H]5O
CDK_Depict_6_53,CNC)/N=CN)/CN)=N/NC)C
CDK_Depict_9_51,CCOC=O)C=NO[C@@H][C@H]COCCCCCC6)))))O5)))))C5
CDK_Depict_41_59,O=COCF)F)F)))P=O)O)OC=CC=CO5
CDK_Depict_38_139,C/C=C/C)C/C=C\[C@H]C)C#N))))C=N)N
CDK_Depict_8_21,FCCCCN5F
CDK_Depict_35_17,CCN)/N=C\NC=COCF)F)F)))C=CN)CC6
CDK_Depict_36_193,OCOC=S)[C@@H]CCCN5)))))))C=NCCS5
CDK_Depict_47_170,O=CN=CCl)C=NN6CC=CC=CCl)C=C6
CDK_Depict_44_11,CN=CCC=O))NC
CDK_Depict_25_44,CO[C@H]C=O)NCC=CC=CC=C6)))))))[C@]4CCCCC6=O
CDK_Depict_39_66,CCN=[P+][S-])CC)C
CDK_Depict_3_124,O[C@H]C#CC=CC=CC=C6))))))))CF
CDK_Depict_12_27,[2H]CCl)Br)CF)F)CN=N3
CDK_Depict_29_116,CNNN3P=O)NNN3C))))NNN3C
CDK_Depict_8_62,CCC)OS=O)=O)NO
CDK_Depict_21_87,CCC=NC=CP5
CDK_Depict_15_60,O=PO)O)OCCl)Cl)OP=O)O)O
CDK_Depict_6_27,O=PO)O)S=O)=O)O
CDK_Depict_29_9,C=PF)=C=C=C=P
CDK_Depict_42_14,CC=C/N=C\NC=O)))NCCNCC)C=NC=CC=N6)))))))CC6))))))))NC)CCC6
CDK_Depict_25_3,C[C@H]O[C@]3C)C=O)O
CDK_Depict_6_37,CC[C@@H]CCC[C@H]C)C6
CDK_Depict_3_115,COC=CC=CC=C6))CCCCC)CCC[C@@H]5O))))C6CC%10
CDK_Depict_18_46,OC=CC=CC=CC=CN95
CDK_Depict_9_59,CC[C@H]C)[C@H]N)C=O)O
CDK_Depict_8_52,O=CN[C@@]O)CF)F)F))[C@@H]CCO[C@H]85
CDK_Depict_37_89,C=CCCl)CCN)=CC)C
CDK_Depict_7_5,CC=O)O[C@H]C[C@@H]OCC)=O)))[C@@H]CC/C=C\CC[C@H]O)[C@H]%12O%10
CDK_Depict_18_92,CCC)C=CC=CC=C6))CC[C@@H][C@]C)CN))CCC[C@@]%106C
CDK_Depict_3_126,O=NC=NN=CNO
CDK_Depict_8_10,FOCF)F)OCl
CDK_Depict_47_60,O=CC=CCBr)=CC=O)C[N+]=O)[O-]))))C6
CDK_Depict_13_21,N[C@H]CCC=O)O))))C=O)O
CDK_Depict_33_9,N#COOC=O)N=N[O-]
CDK_Depict_20_54,COC=O)C[C@@H]C=O)OC)))[C@H]C=CC=CC=C6))))))CN5C
CDK_Depict_20_53,C=C/CC)=C/C[C@@H]O)[C@]C)O)CCC=CC)C
CDK_Depict_29_130,FCF)F)C=CS)C3=S
CDK_Depict_21_28,CSC)C)=O)O[Cl+3][O-])[O-])[O-]
CDK_Depict_2_41,ClS=NSCl)=NSCl)=N6
CDK_Depict_38_174,CCCCC)CSPO)=S)CC
CDK_Depict_47_113,CC=CN=NC=NC=NS5)))))))C=O)CCCCCC5))))C6
CDK_Depict_1_37,CC[C@H]C)CCC[C@H]6C
CDK_Depict_21_95,NPF)=NPF)F)=NPF)F)=N6
CDK_Depict_46_35,CCCCCNCN=NNC5=S
CDK_Depict_44_23,[2H]OC/C=C/C=CC=CC)C=C6))))))))C[2H])[2H])[2H]))C[2H])[2H])[2H]
CDK_Depict_42_32,CCCN)=CC4C)[C@H]C)OC[C@H]N)C=O)O
CDK_Depict_31_2,CSC)PCO)P4
CDK_Depict_17_19,OC[C@H]NC[C@H]O)[C@@H]O)[C@@H]6O
CDK_Depict_45_62,CCC)OP=O)CS[C@H]CO[C@@H]OCC)C)O[C@@H]58))))))))))OCC)C
CDK_Depict_15_37,CC=CSC=S)N5OCCCCC5
CDK_Depict_19_10,FP=S)C=CC=CC=C6))))))C=CC=CC=C6
CDK_Depict_33_185,CC#[N+]F
CDK_Depict_37_95,CC=NN=CNC=CO)SC5)))))S5
CDK_Depict_15_40,N[C@@H]C[C@@H]3OC=CCl)C=CC=C6Cl
CDK_Depict_40_17,F/C=C\CF)F)CF)F)F))))N=NC=CC=CC=C6
CDK_Depict_39_56,CS=O)=O)C=CNCNC=O)C=CCO)=CC=C6))))))))S5
CDK_Depict_27_28,C=CCCC=CC)CC[C@@H][C@@H]9CC4C)C
CDK_Depict_39_171,[2H]C[2H])[2H])C=O)N[C@@H]CS))CN)=O
CDK_Depict_38_18,O=CNCCOCCCCCC/C=C\8Br)))))))))))))CF)F)F
CDK_Depict_41_56,CCSN/CC=CC)C)))=C\NC=CCl)C=CC)C=C6)))))))NC)C=O
CDK_Depict_7_65,N#C/CCl)=C/Cl)CCl
CDK_Depict_30_214,[P-]=NP
CDK_Depict_2_30,CN=NNCCCN=NN5CC%129
CDK_Depict_47_63,O=CCCS)S)CCBr)))))CCS)S)CCBr
CDK_Depict_18_53,N=CN=CCl)CCl)Cl)Cl))))CCl)Cl)Cl
CDK_Depict_15_73,NC=O)NNNNC=S)SC5=S
CDK_Depict_38_300,CCC)C=CCC)C))OCCF)P)CO7
CDK_Depict_36_173,CCC=CC=CC=C6S=O)=O)O))))))))CCC)C)C3Cl)Cl
CDK_Depict_42_35,C=CC=C\C=C/C))))/C=N/CNCCNC=O)OCC)C)N))))CC6))))))))ON=C
CDK_Depict_6_30,N#SF)F)N=S=O)O)F
CDK_Depict_33_123,CCC)C)CC=O)Cl))[N+]=O)[O-]
CDK_Depict_47_150,CCC)N=NCC)OC63
CDK_Depict_11_56,CCOC=O)))C[C@H]CC=CC[C@H]6C9
CDK_Depict_30_295,CNP=S)Cl)OCC)C
CDK_Depict_11_13,CCC)=C=CCCC4
CDK_Depict_40_18,O=CCBr))CCCCSO)O)C5
CDK_Depict_5_22,BrC=CBr)NCBr)N5
CDK_Depict_3_128,C[C@@]N)CC=CC=CO)C=C6)))))))C=O)O
CDK_Depict_27_15,COCOCCCl)=CCl)CO7
CDK_Depict_36_187,C=NC=CPC))C=CN=C6
CDK_Depict_47_164,CCC)C)SC=CC=S)NN=C6C=CC=CC=C6
CDK_Depict_27_99,FCOC=CF)OCF)F)O5
CDK_Depict_15_39,CC=CC[C@@]C)C=O)CC)C)CC[C@H]6C%10
CDK_Depict_28_50,SCCSN=N5
CDK_Depict_35_21,CCCCC=O)N=C=S))))CO5
CDK_Depict_45_21,CCCCNC=CN)N=N5)))))NN5
CDK_Depict_33_144,O=CCC=CC=S=O))C=N6
CDK_Depict_3_99,CNN)P=S)Cl)Cl
CDK_Depict_29_75,FCF)=CF)OBr
CDK_Depict_7_97,C=CCCC[C@H]C5CC)C)CCC[C@]%117C
CDK_Depict_15_85,CNN[C@@H][C@H]COCCCCCC6)))))O5)))))[C@H]CCO)))C5=O
CDK_Depict_40_74,C=CN=CN=CCN)C/CF)=C/Br)N=C))))))))CF)F)F
CDK_Depict_4_82,COC=O)CCC/C=C\C[C@H][C@H]CC[C@H]C5)[C@@H]6C=O
CDK_Depict_17_45,C=CC=CPC=CC=CC=N6))))))C=CC=CC=N6)))))))N=C6
CDK_Depict_28_88,O=CNN=CN=N5)))))NN=CN=N5
CDK_Depict_30_223,O=P#C[N+][O-])C#P=O)))C#P=O
CDK_Depict_28_107,C=CC=O)O[C@@H]C[C@@H]C)[C@@H]CCC=O)[C@@]5C)[C@@H]O)[C@H]%13%10
CDK_Depict_9_38,O=S=O)F)NNS=O)=O)F
CDK_Depict_17_54,CN=NCC5CN=NC5
CDK_Depict_22_28,C[C@@H]C[C@@H]CCC[C@@H]5S8
CDK_Depict_22_23,C=COC=C)O4
CDK_Depict_9_53,N[C@@H]C=CC=CC=C6CC=CC=CC=C6[C@H]%15O
CDK_Depict_27_163,CCOC=O)SC=CS)SCCS6
CDK_Depict_47_187,CC=NNS)CCC)C)C))C=O)N6N
CDK_Depict_33_21,C=CC=NC=NN=CN5C8=N%11
CDK_Depict_10_101,CN[C@@H]C)[C@H]O)C=CC=CC=C6
CDK_Depict_28_140,NC=NC=O)N[C@H]CC[C@@H]CO))O5)))))C=C6
CDK_Depict_14_44,CCSCC[C@@H][C@@H]CC[C@@H]C5)[C@@H]6CO)CO))))))))))SCC
CDK_Depict_7_43,CCCCC))CN))SN=O
CDK_Depict_41_67,CCOC=O)C=CNSC)=NC6=O
CDK_Depict_28_180,CCN[C@H]CCCC=COC))C=CCCl)=C6%10
CDK_Depict_36_120,CC=O)OPOCC)=O)))PP
CDK_Depict_37_66,CC=NNC=O)Cl))C=S)O5
CDK_Depict_42_1,O=PO)O)CBr)CBr)C=CC=CC=C6
CDK_Depict_38_205,CC=NC=CC=O)ON)))[N+]=CC))CC
CDK_Depict_29_27,CNSC=NC=CN=C6Cl
CDK_Depict_41_96,N#CNSN=[N+]=[N-]
CDK_Depict_21_52,CNCC[C@@]CCCC[C@@H]6[C@H]%10CC=C%10C=CO)C=C6
CDK_Depict_5_6,CCC)[C@H]CC[C@@]C)[C@@H]COC=O)[C@@H]5[C@@H]%10C8CO3
CDK_Depict_9_56,CCC)OC[C@H]OSC)=O)=O)))[C@H]COCC=CC=CC=C6)))))))))O6
CDK_Depict_22_14,C[C@]C=CC=CCCC=O)C=C6CC[C@H]%10[C@@H]%14CC[C@@H]%17O
CDK_Depict_28_57,CCC)=CC=O)C=CC)C))C4=O
CDK_Depict_38_285,NCN)=NCCSSN=CN)N
CDK_Depict_35_60,[2H]C[2H])CCCC))))NCCNCCOCC6))))))))CCN)=O
CDK_Depict_38_60,CCCC=CN)CF)=CN=C7N
CDK_Depict_6_100,CCC=N[C@H]C)[C@@H]C=CC=CC=C6))))))O[C@@]6O)CC
CDK_Depict_8_77,SCPCP4SS5
CDK_Depict_18_51,COC=O)C[C@H]C=O)OC)))CCN5C
CDK_Depict_30_118,CC=CC)C[P-]F)F)F)F)C5
CDK_Depict_39_107,CCC=NN=CC5Br)OC
CDK_Depict_22_71,O=CO[C@H]CO)CO)))C=O)C5=O
CDK_Depict_3_9,C=CC=CC=CC=C6C=CC=C6)))[C@@]C)[C@H]C)[C@@]%113C
CDK_Depict_46_56,CNC)CCCNNNN5
CDK_Depict_29_358,ClS=NSN=S=NS7
CDK_Depict_34_48,C=CP)/N=N\C=C)P
CDK_Depict_41_68,C=COC=O)COOC
CDK_Depict_33_22,CC=O)N=CN)/CS)=C/C=C/OC=CC=CCC)=C6
CDK_Depict_27_165,CCOC=O)[C@@H]CCC=CC=CC=C6))))))))N[C@@H]C)C=O)OCC)C
CDK_Depict_9_13,CC=O)OC[C@@H]O[C@H]COCC)=O))))[C@@H]O)C=C[C@H]7O
CDK_Depict_33_57,CCCCP=O)CCCC))))C/C=N/NCN)=O)))))=N/O
CDK_Depict_38_184,NC=O)CCCC=NO
CDK_Depict_42_8,[2H]C[2H])=CC=O)O))C[2H])[2H])C[2H])[2H])C[2H])[2H]
CDK_Depict_9_35,FC=CNONO6
CDK_Depict_5_93,[2H]C[2H])C=CC=CC=C6NN[C@@]C)C=O)OCC))))C[C@]5%12[2H]
CDK_Depict_2_52,CCC)C)OC=O)NC[C@H]CCCO))))NC=O)OCC)C)C
CDK_Depict_46_25,C=CSC=CN=CCN6C=C%11
CDK_Depict_39_170,S=CC=CC=CC=C6N[N+]=CC=CC=C%146
CDK_Depict_20_27,CPC)=S)Br
CDK_Depict_27_20,CC=O)CCCSCC)=O))))C=S)Cl
CDK_Depict_22_18,CO[C@@]C)C=O)CC)C4C)C
CDK_Depict_28_154,CCP=O)CC))CSCSCS6
CDK_Depict_46_28,COC=CC=CC=C6CNNC=S)NCCC=CCCCC6
CDK_Depict_25_9,CC=O)CBr)CC)SC)C)Br
CDK_Depict_11_31,O=CN=CSN3C6=O
CDK_Depict_39_112,O=CCCO)CCCC5))))))NC=CC=CCC=NC=CN5)))))=C6
CDK_Depict_5_89,NPN)=S)NS=O)CF)F)F
CDK_Depict_35_53,CNC=O)CCS3C)N=O
CDK_Depict_38_134,C#CCBr)CC)C)C
CDK_Depict_38_281,C=CCC=CC6)))OC=NO5
CDK_Depict_42_30,Cl[C@@H][C@H]CCCO[C@@H]76
CDK_Depict_19_77,CNNC)P3C=CC=CC=C6
CDK_Depict_36_156,CCC)N=C=O)))SC)=O)=O
CDK_Depict_25_20,CCCCC[C@@H]O)C6
CDK_Depict_46_34,NPN)=O)NCl)C=CC=CC=C6
CDK_Depict_46_11,CCOCN)=NC=O)CCl
CDK_Depict_25_18,CO[C@@]C)C=O)C[C@@H]4COCC)=O
CDK_Depict_39_83,CCC)NCC)C)OCO6
CDK_Depict_7_56,CCC)CO)C=O)OCC=CCNCC[C@H]O)C85)))))))))))CC)O
CDK_Depict_15_82,OC/C=C\CF)F)CF)F)Br
CDK_Depict_20_78,O=CCCCl)=CCl)Cl)))=C3CCl)=CCl)Cl
CDK_Depict_22_3,S=S=S=S=S=S=S=S
CDK_Depict_30_122,[2H]S[2H])F)=P)S
CDK_Depict_1_60,S=C=NP=S)N=C=S)))N=C=S
CDK_Depict_17_20,CCC#S=S)S
CDK_Depict_45_31,CC=O)CC=CC=NO6
CDK_Depict_17_30,CCCO)CC))CCl)=CF)F
CDK_Depict_29_288,ClNPPN4Cl
CDK_Depict_31_77,[2H]CCC))C[2H])[2H])[2H]
CDK_Depict_33_112,[2H]CCN))SSC[2H])CN
CDK_Depict_1_62,O=CNC=O)N[C@H]C[C@H]O)[C@@H]CO))O5)))))C=C6CF)F)F
CDK_Depict_46_32,CNC)P=O)CCOSC)=O)=O)))))NC)C
CDK_Depict_3_66,C=CC=CCN[C@@H]CCC3C3[C@@H]67))))))))C=C6
CDK_Depict_25_42,ClC=CCCl)=CCl)O5
CDK_Depict_12_33,NS=O)=NS=O)=O)CF)F)F))))CF)F)F
CDK_Depict_34_83,S=PC=CC=CC=C6))))))CNC=CC=CC=C6NC%11
CDK_Depict_42_44,CNCCNCCNC)CC6)CNC)P%114
CDK_Depict_30_239,O=C[O+]OO3
CDK_Depict_10_29,CCCC[C@@H]CCO[C@H]5C
CDK_Depict_41_52,CCCNCCCC5))))))CC=O))OCN)=O
CDK_Depict_30_326,CCCO))ONNOCC)CO))))OCC)CO
CDK_Depict_22_24,CO[C@@H]O[C@H]COCC)=O))))[C@@H]OC=O)S[C@@H]5[C@H]9OCC)=O
CDK_Depict_9_46,O=CC=CC=O)C=C6SNS5
CDK_Depict_35_68,C=CCCCC/C6=C/NC=CC=CC6=O
CDK_Depict_28_144,C=C[C@@H][C@H]O)[C@H]O)[C@H][C@@H]5[C@@H]CC)C))CC[C@@]%106C
CDK_Depict_15_49,CN[C@@H]OC[C@@H]O)[C@H]O)[C@H]6O
CDK_Depict_47_116,CCF)C#N))C=O)Cl
CDK_Depict_13_1,NCCNCCN)))NC=NC=N5
CDK_Depict_3_48,[CH2+]CN=S=N)[O])O
CDK_Depict_45_16,CCOCCS=O)OC))))OCC
CDK_Depict_28_131,C#C/C=C/[C@@H]Cl)[C@H][C@@H]/C=C/Br)CC)))O[C@@H]C[C@H]7O[C@H]85
CDK_Depict_38_95,OCCONBr)OCCO
CDK_Depict_2_4,CC=O)O[C@H]CCCNCCC=CNC=CC=CC=C96)))))))[C@H]%106
CDK_Depict_14_36,CNC)OPONC)C)))ONC)C
CDK_Depict_47_156,CC=NN=CCNCCCNS=O)=O)NCCCC5))))))CC7))))))))O5
CDK_Depict_47_22,N[C@H]C[C@@H]C=NNN=N5)))))CC5=CF)F
CDK_Depict_18_36,CC=NOC[C@]5O)CF)F)F
CDK_Depict_39_93,CNCBr)C=O)NC)OC
CDK_Depict_30_390,O=PCl)Cl)NP=O)Cl)Cl
CDK_Depict_45_93,CCC)C=CNCC)CN=C7))C4P
CDK_Depict_18_72,CO/N=CC=N/OC)))/CC)C)CC/5C)C
CDK_Depict_1_84,NC=O)NN=CCSSC5
CDK_Depict_4_46,O=S=O)=SC=CC=C5
CDK_Depict_8_27,N=S=O)O)C=O)O
CDK_Depict_12_57,CPC)=CPC)C)=CPC)C)=C6
CDK_Depict_33_152,N=[S-]=O)S
CDK_Depict_33_55,[C-]#[N+]CCNCC=C
CDK_Depict_32_75,O=[N+][O-])NC=CN[N+]=O)[O-]))N5[N+]=O)[O-]
CDK_Depict_36_100,N=CCNN=CC=C5N=N9
CDK_Depict_47_198,O=[N+][O-])CCN=NN5C=CC=CO5
CDK_Depict_37_92,[N-]=[N+]=NNBr)Br
CDK_Depict_27_44,FCF)F)PCl)Cl)Cl)Cl
CDK_Depict_21_88,CCC)CC=O)C[C@@H]C)CCC=O)C=COC=C5
CDK_Depict_39_39,NC=NCCF)F))=CCl)CBr)=C6
CDK_Depict_28_173,BrCSCCSC6Br
CDK_Depict_12_85,CPO)=S)CNCCNCPC)O)=S
CDK_Depict_45_82,CC=CC/[N+]C=O)OCC)C)C))))=C/O)OCC)C)C))))))C=CCF)=C6
